writeup_id,topic_id,url,title,description,authors,content_state,create_time,publish_time,update_time,application_links,youtube_links,application_links_json,youtube_links_json,markdown_path,json_path,category,confidence,keywords_cn
54061,652650,/competitions/gemini-3/writeups/samaveshi-the-universal-learning-bridge,Samaveshi: The Universal Learning Bridge,See in your language. Hear in your context. Learn without limits.,Kamal Das,PUBLISHED,2025-12-06T07:01:41.634833300Z,2025-12-06T07:30:11.123Z,2025-12-10T19:20:12.452880500Z,"https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221kviKnrhuaLMLcZ9vMwr-4OthiouZLUJx%22%5D,%22action%22:%22open%22,%22userId%22:%22116806971912076123642%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing;https://github.com/kmldas108/Samaveshi-The-Universal-Learning-Bridge",https://www.youtube.com/watch?v=1Q3uYFZPlCk,"[{""id"": 77858, ""title"": ""Samaveshi: The Universal Learning Bridge"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/app/prompts?state=%7B%22ids%22:%5B%221kviKnrhuaLMLcZ9vMwr-4OthiouZLUJx%22%5D,%22action%22:%22open%22,%22userId%22:%22116806971912076123642%22,%22resourceKeys%22:%7B%7D%7D&usp=sharing"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 77563, ""title"": ""GitHub link: Samaveshi: The Universal Learning Bridge"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/kmldas108/Samaveshi-The-Universal-Learning-Bridge"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 77564, ""title"": ""Samaveshi: The Universal Learning Bridge"", ""sortKey"": 1, ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=1Q3uYFZPlCk"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54061.md,writeups/54061.json,Language & Translation,high,"多语言学习,教育平台,无障碍学习,语言翻译,个性化教育,跨文化学习,智能辅导,普惠教育"
54071,652661,/competitions/gemini-3/writeups/new-writeup-1765005326690,Small tools for teaching ellipse knowledge,A small tool for teaching mathematical concepts about ellipses using Gemini.,Jason Xu,PUBLISHED,2025-12-06T07:14:25.756724100Z,2025-12-06T07:34:38.253Z,2025-12-06T07:34:38.254460200Z,https://gemini.google.com/share/74294c0bd5df,,"[{""id"": 72746, ""title"": ""Small tools for teaching ellipse knowledge"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://gemini.google.com/share/74294c0bd5df"", ""description"": ""Explaining ellipse concepts using easy-to-understand visualization tools"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/54071.md,writeups/54071.json,Education & Learning,high,"数学教学,椭圆知识,教学工具,几何教育,Gemini应用,可视化教学,数学概念,教育辅助"
54072,652662,/competitions/gemini-3/writeups/new-writeup-1765005370882,AXIOM : All-in-One Education Platform,"Gemini-powered education platform with study tools, attendance tracking, career guidance, and wellness support",jayesh patil,PUBLISHED,2025-12-06T07:16:22.182105900Z,2025-12-12T21:53:03.897Z,2025-12-12T21:53:03.896273100Z,https://github.com/JVP008/Axiom_Deepmind;https://ai.studio/apps/drive/1gQAHrhz4-zn8a4CygkIHTMNGf9zlet7w?fullscreenApplet=true,https://youtu.be/-kLq4CXRUg8,"[{""id"": 92289, ""title"": ""Axiom Code"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/JVP008/Axiom_Deepmind"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 74683, ""title"": ""AXIOM : All-in-One Education Platform"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1gQAHrhz4-zn8a4CygkIHTMNGf9zlet7w?fullscreenApplet=true"", ""description"": ""A comprehensive AI-powered education platform featuring intelligent timetabling, attendance tracking, career counseling, and student analytics."", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 92290, ""title"": ""AXIOM | Google Al Studio Vibe Coding Hackathon Submission"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/-kLq4CXRUg8"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54072.md,writeups/54072.json,Education & Learning,high,"教育平台,学习工具,考勤管理,职业指导,健康支持,Gemini驱动,综合教育,学生服务"
54074,652664,/competitions/gemini-3/writeups/agentic-flow-process-mining,Agentic Flow Process Mining,Agentic Process Mining for Autonomous Incident Management Optimization and Root-Cause Prevention,Sutirtha Thakur,PUBLISHED,2025-12-06T07:17:34.336891600Z,2025-12-06T07:29:39.060Z,2025-12-06T07:29:39.061235300Z,https://ai.studio/apps/drive/1985-BP01OFPEdCMrWhoL0D3DN3NWXNNz?fullscreenApplet=true,,"[{""id"": 72739, ""title"": ""Agentic RCA"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1985-BP01OFPEdCMrWhoL0D3DN3NWXNNz?fullscreenApplet=true"", ""description"": ""Agentic Process Mining for Autonomous Incident Management Optimization and Root-Cause Prevention"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/54074.md,writeups/54074.json,Business Intelligence & Analytics,high,"流程挖掘,智能代理,事件管理,根因分析,自动化优化,故障预防,运维管理,企业流程"
54080,652670,/competitions/gemini-3/writeups/new-writeup-1765006106305,CrewSync AI: Crew Change Planner,"AI-powered crew relief planner that optimizes maritime crew scheduling, flagging compliance issues, and generating communication templates.",Varun Bhambri,PUBLISHED,2025-12-06T07:28:27.222099800Z,2025-12-06T08:49:37.927Z,2025-12-06T08:49:37.925099800Z,https://ai.studio/apps/drive/1Qjtfmb82Y1ITjdibEknCwOzxA3v9mbrM,https://youtu.be/_WmHpFJT9Jc,"[{""id"": 72790, ""title"": ""CrewSync AI "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1Qjtfmb82Y1ITjdibEknCwOzxA3v9mbrM"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 72791, ""title"": ""CrewSync AI"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/_WmHpFJT9Jc"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54080.md,writeups/54080.json,Transportation & Logistics,high,"船员调度,海事管理,排班优化,合规检查,沟通模板,人工智能,航运物流,人员管理"
54090,652680,/competitions/gemini-3/writeups/new-writeup-1765006737497,Friction-Free Life: AI Multimodal Organizer & Personal Assistant,"An AI that sees, hears, and reasons to eliminate daily friction, organizing tasks, documents, and reminders effortlessly",yohannis,PUBLISHED,2025-12-06T07:38:57.661253200Z,2025-12-08T11:57:48.520Z,2025-12-08T11:57:48.519723800Z,https://ai.studio/apps/drive/13o9uD4uP78pOrACrTGyKd0I1I1jsXgF_,,"[{""id"": 74755, ""title"": ""Friction-Free Life"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/13o9uD4uP78pOrACrTGyKd0I1I1jsXgF_"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/54090.md,writeups/54090.json,Productivity & Task Management,high,"多模态AI,个人助理,任务管理,文档整理,智能提醒,日常优化,效率提升,生活助手"
54093,652683,/competitions/gemini-3/writeups/philosophy-trinh-quang-minh,Philosophy - Trinh Quang Minh,Learn about philosophy using python programming at https://www.kaggle.com,Tr?nh Quang Minh,PUBLISHED,2025-12-06T07:40:45.704890700Z,2025-12-06T08:35:13.347Z,2025-12-06T08:35:13.347047600Z,https://www.kaggle.com/code/trnhquangminh140/tri-t-h-c-tr-nh-quang-minh,https://youtu.be/5wwZRxUSqvs,"[{""id"": 72785, ""title"": ""Tri?t h?c - Tr?nh Quang Minh"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://www.kaggle.com/code/trnhquangminh140/tri-t-h-c-tr-nh-quang-minh"", ""kernelId"": 102935307, ""description"": """", ""resource"": {""date"": ""2025-11-30T06:46:46.930355100Z"", ""upvoteCount"": 0, ""ownerUser"": {""displayName"": ""Trịnh Quang Minh"", ""thumbnailUrl"": ""https://storage.googleapis.com/kaggle-avatars/thumbnails/default-thumb.png"", ""url"": ""/trnhquangminh140"", ""userName"": ""trnhquangminh140"", ""tier"": ""CONTRIBUTOR"", ""id"": 24536439, ""profileUrl"": ""/trnhquangminh140"", ""performanceTier"": ""CONTRIBUTOR"", ""userId"": 24536439, ""progressionOptOut"": false}, ""usabilityRating"": 0, ""isPrivate"": false, ""isPhoneVerified"": true}, ""entityType"": ""KAGGLE_RESOURCE_TYPE_KERNELS""}]","[{""id"": 72786, ""title"": ""Philosophy - Trinh Quang Minh"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/5wwZRxUSqvs"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54093.md,writeups/54093.json,Education & Learning,medium,"哲学学习,Python编程,Kaggle平台,编程教育,哲学教学,在线学习,代码实践,知识探索"
54094,652684,/competitions/gemini-3/writeups/new-writeup-1765006896578," LifeStream OS: The ""Reliability Sandwich"" for Blind Navigation",Combining reflex-speed awareness with deep-reasoning safety using Gemini 3 Pro.,"Harsh Bhanushali, Vrund patel98",PUBLISHED,2025-12-06T07:41:38.824148900Z,2025-12-12T19:14:53.930Z,2025-12-12T19:14:53.930231600Z,https://ai.studio/apps/drive/1Et7dE8er87mFtfp1FKTLFO46hh9Krf7Z?fullscreenApplet=true,https://youtu.be/mK9so4X1tsA,"[{""id"": 82594, ""title"": ""Google AI Studio Project Shared Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1Et7dE8er87mFtfp1FKTLFO46hh9Krf7Z?fullscreenApplet=true"", ""description"": ""Our Project Google AI studio Link"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89392, ""title"": ""Google DeepMind - Vibe Code with Gemini 3 Pro in AI Studio"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/mK9so4X1tsA"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54094.md,writeups/54094.json,Accessibility & Assistive Technology,high,"盲人导航,视障辅助,Gemini模型,实时感知,安全推理,可靠性系统,无障碍技术,人工智能导航"
54096,652686,/competitions/gemini-3/writeups/new-writeup-1765006905206,Jan Seva : A multilingual voice assistant powered by Gemini,The App will help Indian citizens discover eligible government scheme by their local language,Ramaswamy Ramanathan,PUBLISHED,2025-12-06T07:41:45.433257700Z,2025-12-12T19:51:26.007Z,2025-12-12T19:51:26.005903400Z,https://aistudio.google.com/apps/drive/1_7KQtb6BC0FzMkQegHwiO_xNNDNE6RsZ?fullscreenApplet=true&showPreview=true&showAssistant=true;https://github.com/RamaswamyGCP/jan-seva-voice-assistant,https://youtu.be/mhs6WoYebUU,"[{""id"": 90177, ""title"": ""AI Studio Link"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/apps/drive/1_7KQtb6BC0FzMkQegHwiO_xNNDNE6RsZ?fullscreenApplet=true&showPreview=true&showAssistant=true"", ""description"": ""App Link "", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 90176, ""title"": ""Jan Seva"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/RamaswamyGCP/jan-seva-voice-assistant"", ""description"": ""jan-seva-voice-assistant"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 90178, ""title"": ""Jan Seva"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/mhs6WoYebUU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54096.md,writeups/54096.json,Legal & Compliance,high,"多语言助手,语音交互,政府服务,印度本地化,公民服务,方言识别,政策查询,Gemini应用"
54097,652687,/competitions/gemini-3/writeups/new-writeup-1765006911278,Scuderia StratOS: Digital Twin & AI Race Engineer,"A multimodal AI race engineer powered by Gemini 3 Pro, utilizing 1M+ token context to analyze telemetry, visual data, and FIA regulations ",JimmyIAIS,PUBLISHED,2025-12-06T07:41:53.063166400Z,2025-12-11T18:38:51.207Z,2025-12-11T18:38:51.205263200Z,https://ai.studio/apps/drive/18sB8nLVGCNpsyoUvFMUC6Zc85W8O_DV6,https://youtu.be/7g77Y_DgIhU,"[{""id"": 77489, ""title"": ""Scuderia StratOS: Digital Twin & AI Race Engineer"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/18sB8nLVGCNpsyoUvFMUC6Zc85W8O_DV6"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 80528, ""title"": ""Scuderia StratOS"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/7g77Y_DgIhU"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54097.md,writeups/54097.json,Gaming & Entertainment,high,"数字孪生,赛车工程,遥测分析,多模态AI,百万级上下文,FIA规则,赛事策略,Gemini模型"
54101,652691,/competitions/gemini-3/writeups/empowering-youth-with-inntractive-skill,empowering youth with inntractive skill,platform that help the youth to find their life skills ,Arsh Mathur,PUBLISHED,2025-12-06T07:44:47.026379200Z,2025-12-06T08:17:03.403Z,2025-12-06T08:17:03.402908200Z,https://ai.studio/apps/drive/1KkIhWv5fHSnFauPBM5xm7pXeTURiyLmM,https://www.youtube.com/shorts/cckhTQ_fKaQ,"[{""id"": 72782, ""title"": ""yuva skill "", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1KkIhWv5fHSnFauPBM5xm7pXeTURiyLmM"", ""description"": ""platform that help the youth to find their life skills and carrer determination and a lot of ai prompts and pdf summrizer and a lot details"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 72783, ""title"": ""i just built skill determiner"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/shorts/cckhTQ_fKaQ"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54101.md,writeups/54101.json,Career & Professional Development,high,"青年赋能,技能发现,生活技能,互动平台,职业规划,能力培养,教育平台,青少年服务"
54102,652692,/competitions/gemini-3/writeups/new-writeup-1765007126837,LingoVision: Bridging Language Learning with Real Life,Visual language learning that connects your world to words - making language education accessible and contextual for learners everywhere.,NNNNNNobita,PUBLISHED,2025-12-06T07:45:27.116804400Z,2025-12-12T12:57:47.847Z,2025-12-12T12:57:47.848079400Z,https://aistudio.google.com/apps/drive/1cpQdkgLCiEy0d5PfFnPfKEllStFvwWFw,https://www.youtube.com/watch?v=wpMXdLvDR4Q,"[{""id"": 79496, ""title"": ""LingoVision"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://aistudio.google.com/apps/drive/1cpQdkgLCiEy0d5PfFnPfKEllStFvwWFw"", ""description"": ""Bridging Language Learning with Real Life"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 84217, ""title"": ""LingoVision: Bridging Language Learning with Real Life"", ""location"": ""CAROUSEL"", ""url"": ""https://www.youtube.com/watch?v=wpMXdLvDR4Q"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54102.md,writeups/54102.json,Language & Translation,high,"视觉语言学习,情境化教学,语言教育,实景学习,多语言学习,教育可及性,词汇关联,沉浸式学习"
54103,652693,/competitions/gemini-3/writeups/zenic-diet-1765007165485,Zenic: AI Diet Tracker,"A personalized diet tracking application that respects the user’s cuisine preferences, daily nutritional gaps, and medical constraints.",Ting,PUBLISHED,2025-12-06T07:46:05.017870800Z,2025-12-11T15:57:18.043Z,2025-12-11T15:57:18.043605300Z,https://ai.studio/apps/drive/1V-eVoQqowp02Gd-TS_MnK1sK1x5ZRxQX?fullscreenApplet=true,https://youtu.be/eUixhijQPuM,"[{""id"": 79831, ""title"": ""AI Studio Link"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1V-eVoQqowp02Gd-TS_MnK1sK1x5ZRxQX?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 79886, ""title"": ""Zenic: AI Diet Tracker"", ""sortKey"": 6, ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/eUixhijQPuM"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54103.md,writeups/54103.json,Fitness & Nutrition,high,"饮食追踪,个性化营养,健康管理,医疗约束,营养分析,饮食偏好,AI健康助手,膳食规划"
54106,652696,/competitions/gemini-3/writeups/new-writeup-1765007234181,ContractGuard,ContractGuard is a localized AI-driven legal assistant that democratizes contract analysis and negotiation power for South African consumers,BestStep,PUBLISHED,2025-12-06T07:47:13.950345800Z,2025-12-12T15:31:59.497Z,2025-12-12T15:31:59.497861600Z,https://drive.google.com/drive/folders/16_YBeJy8WSoHi3owLHVA7mt1Aojl64fg?usp=sharing;https://github.com/Hmmmm3247/ContractGuard.git,,"[{""id"": 85559, ""title"": ""Site images"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://drive.google.com/drive/folders/16_YBeJy8WSoHi3owLHVA7mt1Aojl64fg?usp=sharing"", ""description"": ""Original writeup got deleted and i cant manually add images again"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 85418, ""title"": ""contractguard"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/Hmmmm3247/ContractGuard.git"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",[],writeups/54106.md,writeups/54106.json,Legal & Compliance,high,"合同分析,法律助手,消费者保护,南非本地化,合同谈判,法律科技,AI法务,权益保障"
54107,652697,/competitions/gemini-3/writeups/new-writeup-1765007247568,The Feynman Mirror,An introvert-friendly AI that builds confidence by letting you teach it.,Mahak-06,PUBLISHED,2025-12-06T07:47:24.722247500Z,2025-12-11T18:42:50.080Z,2025-12-12T19:35:49.424923200Z,https://github.com/mahakjain123456/feynman-mirror-;https://ai.studio/apps/drive/1VZX-8ctaHMiXuf-YNS6z1aMWChh6kUJn?fullscreenApplet=true,https://youtu.be/YtdtprEmzRg?si=xpKOYmNU3auKR7Tn,"[{""id"": 80546, ""title"": ""github repo for feynman mirror"", ""sortKey"": 1, ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://github.com/mahakjain123456/feynman-mirror-"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}, {""id"": 80521, ""title"": ""Feynman Mirror link for Google AI Studio"", ""location"": ""ADDITIONAL_LINKS"", ""url"": ""https://ai.studio/apps/drive/1VZX-8ctaHMiXuf-YNS6z1aMWChh6kUJn?fullscreenApplet=true"", ""description"": """", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]","[{""id"": 89843, ""title"": ""Feynman mirror"", ""location"": ""CAROUSEL"", ""url"": ""https://youtu.be/YtdtprEmzRg?si=xpKOYmNU3auKR7Tn"", ""description"": """", ""mediaType"": ""VIDEO"", ""resource"": {""upvoteCount"": 0, ""usabilityRating"": 0}}]",writeups/54107.md,writeups/54107.json,Education & Learning,high,"内向者友好,AI教学,自信培养,费曼学习法,互动学习,知识巩固,教学反馈,个性化辅导"
